Time, Theta AF3,Alpha AF3,Low beta AF3,High beta AF3, Gamma AF3, Theta AF4,Alpha AF4,Low beta AF4,High beta AF4, Gamma AF4, Theta T7,Alpha T7,Low beta T7,High beta T7, Gamma T7, Theta T8,Alpha T8,Low beta T8,High beta T8, Gamma T8, Theta Pz,Alpha Pz,Low beta Pz,High beta Pz, Gamma Pz
1455546128.508888,12225.800564,2390.370159,825.856603,380.686263,168.471261,8050.429094,1141.007095,294.271545,667.037080,175.543270,772.488254,174.555477,111.338048,131.487438,72.209975,4944.584435,1167.700027,289.227945,196.722730,122.631974,608.364015,572.994067,276.683206,82.562775,48.490532
1455546129.008894,6364.991536,1031.826452,395.042352,131.574931,67.889491,5287.664701,887.735533,238.151138,351.581025,70.381495,333.622431,80.561494,47.866044,41.007946,40.752643,2381.986782,680.855814,257.276693,84.308880,58.341362,347.527893,180.877402,100.151582,47.184857,20.917544
1455546129.588204,1269.037700,466.707840,222.434220,37.901433,43.560981,1293.180943,509.648000,201.176519,49.429851,41.524320,93.154079,49.454534,33.790127,6.184437,7.571102,492.587274,229.205524,165.444081,13.776694,9.847978,77.701142,42.112538,25.004314,11.298408,9.570572
1455546130.008917,10137.865686,2381.499622,446.464243,249.509418,128.335912,8909.220624,4440.482635,1295.903523,300.823917,131.878967,811.935384,259.917486,61.144047,31.929515,29.378382,3430.083124,1116.586315,279.264579,69.774664,41.964756,403.092698,399.338000,160.818979,69.989132,28.437710
1455546130.509052,7753.820594,2268.246774,673.850281,416.604688,149.765777,6200.090994,4338.325108,1487.019202,381.069766,163.436653,661.199927,279.265507,62.464050,44.468274,41.386105,2377.908187,1190.559764,303.880276,96.545085,64.005005,655.705456,493.109497,247.974626,125.447587,44.462913
1455546131.089608,700.413910,317.668091,473.437134,172.479601,83.012577,665.928461,492.866678,427.685693,122.548650,90.308106,115.260268,92.239059,59.705712,23.616589,22.918840,226.986150,184.400845,114.782044,48.000248,42.185351,350.581830,155.661634,130.099934,53.446773,29.473971
1455546131.508920,480.855952,206.020941,194.509358,66.149708,38.664892,556.511075,335.323581,164.695308,121.624126,32.292911,66.262539,34.758381,21.654129,12.878793,12.173162,237.509619,29.349593,62.737122,28.809131,18.740042,230.277611,36.532162,19.006563,22.962841,7.603908
1455546132.008910,1133.602699,310.810509,162.367207,53.648505,47.352222,1073.161984,245.652722,81.743175,82.225310,48.614969,83.165141,35.067223,19.447538,13.426420,9.301995,215.494530,35.592659,91.441996,30.028070,13.974562,191.757129,31.779871,18.692671,14.664455,11.201946
1455546132.588276,1828.970499,588.747214,108.418015,54.291699,56.563685,1326.991310,317.039842,68.937855,55.135557,67.724762,115.985473,46.497995,14.159132,12.662120,16.797169,354.271109,76.904144,37.969206,25.445357,23.044454,236.372922,52.659068,22.972520,15.425216,12.117508
1455546133.008943,1900.390744,226.255597,137.843685,100.783690,67.978067,2112.770687,496.973095,145.629636,72.930520,92.096499,72.093646,52.846470,13.121063,13.779225,30.971795,800.501038,104.813226,23.332566,36.416931,42.836467,253.454475,26.697465,30.058324,29.208446,16.857940
